periodId;eventDate;Clanmate;Arena Total;Common Total;Rare Total;Epic Total;Tartaros Total;Elven Total;Cursed Total;Bank Total;Runic Total;Heroic Total;VotA Total;ROTA Total;EAs Total;Union Total;Jormungandr Total;Points
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Jannoz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;White Los;0;3;0;1;0;0;0;0;0;0;0;0;0;0;5;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Jackal;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Dalinad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Mikoikt;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;DerVerstandnisvolle;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Friedoline;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;BlueBird;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Eragon;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Germanoi;0;5;0;0;0;5;0;0;0;0;0;0;0;0;5;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;warrior of frost;0;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;kingdom warrior jn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;NikolajDNK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Hulsa;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;LosBolLos;0;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Perros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Elgi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Lanmoin der 3te;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Monkey De Luffy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;WildMG;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Ivanhoe;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Bluebird;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Nightfang;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Elsa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;MELISA;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;kingdom warrior 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Buck Man;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Upasara Wulung;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Lassus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Lindis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Angelina 2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Daijind;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Traiano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Vakums;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Tigra;0;5;0;2;0;5;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Eiskonigin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Gocha;0;2;1;0;0;0;0;0;0;0;0;0;0;0;3;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Kantrius;0;19;2;0;0;8;0;0;0;0;0;0;0;1;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Petrov val;0;6;0;1;0;0;0;0;0;0;0;0;0;0;5;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Danara;0;9;14;16;0;0;0;0;6;0;0;0;0;1;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Serdriilas;1;9;4;1;0;0;0;0;1;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Forondod;0;6;4;0;0;0;0;0;0;0;0;0;0;1;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Moginn;0;4;0;0;0;0;0;0;0;0;0;0;0;0;5;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Heinrich der Lowe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;TrAIANO 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Miaso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Alpha Logburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Kupriyanych;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Gardashura;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Frostterror;0;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Fendis;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Tehn;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Rifur;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;KlaxxoN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Roland;0;3;1;2;0;3;0;0;0;1;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;Railkayilas;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-15;koi;1;11;1;1;0;9;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;TrAIANO 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Donald Duck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Railkayilas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;WildMG;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;kingchris;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Heinrich der Lowe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Germanoi;1;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Jannoz;0;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Kelerosir;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Mary Pili;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;rami;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Danara;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Lindis;0;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Perros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Zuzilkree;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Adoran;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Frostterror;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Alpha Logburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Hexe Kaukau;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Tigra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Fray;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Nightfang;1;4;2;5;0;1;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Friedoline;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Dalinad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;MELISA;0;3;8;5;0;0;0;3;11;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Eragon;0;10;1;15;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Rifur;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Brodyaga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;El Mosca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;BlueBird;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Miaso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Serdriilas;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Ya kut;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Rover;0;8;1;2;0;12;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Roland;0;4;0;1;0;2;0;0;0;1;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;T-34;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Rein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Shahanna;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;MIKI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Forondod;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Lanmoin der 3te;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;NikolajDNK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Vakums;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;kingdom warrior 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Bluebird;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Gardashura;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;LosBolLos;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Buck Man;0;23;1;3;0;5;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;kingdom warrior jn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Kantrius;0;48;0;0;0;9;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Elgi;0;6;3;0;0;0;0;0;0;0;0;0;0;2;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Upasara Wulung;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Hulsa;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;DerVerstandnisvolle;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Mikoikt;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Rainblade;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Elsa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Lassus;0;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Kamaw DOC;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Cerberus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;SBzBy li;0;5;0;2;0;2;0;0;0;0;0;0;0;1;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Petrov val;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Miss Pelace;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Fendis;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Monkey De Luffy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;warrior of frost;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Kupriyanych;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Krys;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Ivanhoe;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;koi;0;16;0;0;0;10;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Serdriel;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;White Los;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Barsian;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Jackal;0;18;6;18;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Angelina 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Lanmoin der Kleine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Nightwulf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Traiano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Alexkidbro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Tehn;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Gocha;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;KlaxxoN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Eiskonigin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Lord Rahl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Moginn;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;YurasiK;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Romazan;0;11;3;3;0;16;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-16;Daijind;0;11;1;2;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;TrAIANO 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Shahanna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Ya kut;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Railkayilas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Krys;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Fray;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;El Mosca;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;MELISA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Kantrius;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Lord Rahl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;YurasiK;0;2;1;0;0;8;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;koi;0;9;0;1;0;4;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Rifur;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Perros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Buck Man;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Adoran;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Elsa;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Nightwulf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;rami;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Heinrich der Lowe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Tehn;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Alpha Logburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;White Los;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Tigra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;SBzBy li;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Eragon;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;WildMG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Barsian;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;MIKI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Serdriel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;kingdom warrior 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Frostterror;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Jannoz;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Lassus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Jackal;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Dalinad;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Rover;0;4;1;1;0;9;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Kelerosir;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Rein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Forondod;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Roland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;T-34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Fendis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Mary Pili;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Romazan;0;4;4;4;0;9;0;0;0;0;17;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Vakums;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;kingchris;0;42;0;3;0;0;0;0;0;0;2;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Brodyaga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Eiskonigin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Nightfang;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Elgi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Gocha;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Hexe Kaukau;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;NikolajDNK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Traiano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Miaso;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Lindis;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Gardashura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Germanoi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Kupriyanych;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8wWTNiIJrtIc0bfLn8RZ;2025-07-18;Friedoline;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
